smiles,MW,LogP,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,362.47300000000007,3.273200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCc1cc(=O)[nH]c(=S)[nH]1,170.237,1.38499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCc1cnc(C(=O)O)c(C(=O)O)c1,195.17399999999998,1.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C/C(Cl)=C/CCl,124.998,2.3678,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
CCO[Si](CCC#N)(OCC)OCC,217.34099999999995,1.94848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCO[Si](CCCN)(OCC)OCC,221.37299999999993,1.3835999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC(F)(F)c1ccccc1,146.111,2.705400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2scnc2c1,135.191,2.2962999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)ccc1ncccc12,179.22199999999998,3.388000000000001,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,1.0
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,254.28500000000003,3.173700000000002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,317.22999999999996,3.8374000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CI.CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,426.2980000000002,4.001100000000003,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,381.545,5.163200000000005,,,,,,,,0.0,,0.0,,
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,409.4230000000002,4.791000000000004,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,250.26100000000002,1.8697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1cc(O)c(O)c(O)c1,170.11999999999998,0.5015999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,250.33799999999997,3.573240000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,372.53600000000006,4.4596000000000044,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,
CC(=O)OC/C=C(\C)CCC=C(C)C,196.29,3.242200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,346.3790000000001,1.0271000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BrCCCCBr,215.916,2.556400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,342.297,-5.397199999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Cc1ccccc1)OCCc1ccccc1,240.30199999999996,3.0150000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CCc1ccc(O)cc1,164.204,1.9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CCCC(C)CCO,158.285,2.831200000000002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNC(=O)CCCCC(=O)NN,174.204,-1.473399999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C1CCCC(=O)O1,114.1,0.24009999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCCCCCCCC(=O)OCC,200.32199999999997,3.6902000000000026,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,260.23699999999997,0.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1cc[n+](C)c1.N#CN=C=[N-],177.211,0.5432799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.31499999999994,1.3917999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(O)c1ccccc1O.OCCN(CCO)CCO,287.312,-0.6443000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,422.413,3.0862000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COP(=O)([O-])OC.Cn1cc[n+](C)c1,222.181,-0.40280000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)([O-])OOS(=O)(=O)[O-],192.12599999999998,-2.1449999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])[O-].[K+],101.102,-3.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCNCCC,101.193,1.396,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
CCC(O)OC(O)CC,134.17499999999998,0.4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,285.235,-1.8409000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
O=C(Nc1ccccc1)Nc1ccccc1,212.25199999999998,3.3306000000000013,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,523.9730000000002,7.532700000000006,0.0,,,,,,,,,,1.0,
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,434.52700000000016,4.601700000000005,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,296.4140000000001,2.7982000000000014,,,,,,,,0.0,,0.0,,
O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1,326.44000000000005,2.9250000000000016,,,,,,,,,,0.0,,
CN1Cc2cc(C(=O)N3CCC(C4CCNCC4)CC3)ccc2N[C@@H](CC(=O)O)C1=O,428.5330000000002,1.7655999999999998,,,,,,,,,,0.0,,
COCCOc1cccc(S(=O)(=O)[N-]c2ncccn2)c1,308.339,1.8959,,,,,,,,0.0,,0.0,,
Oc1ccccc1-c1nnco1,162.148,1.4422,,,,,,,,0.0,,0.0,,
C1CN2CCC1CC2,111.18799999999999,1.1021,,,,,,,,0.0,,0.0,,
CCN(CC)CCN,116.20800000000001,0.28690000000000004,,,,,,,,0.0,,0.0,,
CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,264.329,1.014,,,,,,,,0.0,,0.0,,
CS(=O)(=O)O,96.107,-0.49599999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[Si](C)(C)C,88.22599999999998,1.9544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,374.3960000000001,4.700000000000003,0.0,0.0,0.0,,,,,1.0,0.0,,1.0,
Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,441.40400000000017,-0.04479999999999945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)Cc1cccc2ccccc12,214.264,2.945400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BrCC1CO1,136.976,0.7801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12,645.879,5.051900000000001,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,286.34900000000005,2.0576,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,359.416,5.1791000000000045,0.0,0.0,1.0,,,0.0,,1.0,0.0,,,0.0
Cc1cc(Cl)ccc1O,142.585,2.3540200000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,270.24,1.8872199999999997,0.0,,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,371.3930000000001,2.5822000000000003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl[Zn]Cl,136.296,1.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(=O)NNCc2ccccc2)no1,231.25500000000002,1.4176199999999997,0.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)COC(=O)c1ccc(N)cc1,193.24599999999998,2.0816,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,191.13899999999998,-1.2782000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,353.5300000000001,4.111500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,232.41,-0.8226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,239.25199999999998,1.3743,0.0,0.0,0.0,,,0.0,,,0.0,0.0,1.0,1.0
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,221.665,1.47732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(N)c(S(=O)(=O)O)c1,187.22000000000003,0.82392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)c1ccccc1O,150.22099999999998,2.6897000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1ccc(C(C)(C)C)c(O)c1,164.24800000000002,2.998120000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1cc(N)c(S(=O)(=O)O)cc1Cl,221.66500000000002,1.4773200000000002,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@@]43C)[C@@H]1CC[C@@H]2O,306.51500000000004,4.483900000000005,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,,0.0
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,308.341,2.1317199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,410.4570000000002,1.8436999999999997,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,381.4510000000002,3.7687000000000026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,327.403,3.0058000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCOS(=O)(=O)[O-],321.503,4.944500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCOc1ccc(CC(=O)NO)cc1,223.272,1.9134,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC/C=C/CCl,124.998,2.0202,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,316.4270000000001,1.74462,0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0
CC(Cl)Cl,98.96000000000001,1.81,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Clc1ccccc1Cl,147.00399999999996,2.9934000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1ccc(Cl)cc1,147.00400000000002,2.993400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,253.13199999999998,3.8248000000000015,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0
ClCCCl,98.96000000000001,1.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1ccc(Cl)cc1Cl,163.003,2.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCCCOC(=O)CCC(=O)OCCCC,230.30399999999992,2.4532000000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)oc1ccccc12,168.195,3.586000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCN1CCNCC1,129.207,-1.1496999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=O)[O-],73.071,-0.8537000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)C(=O)c1cccc(C)c1,191.274,2.4770200000000004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.23500000000004,2.1936,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,0.0,,
COCCCN,89.13800000000002,-0.01839999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,391.2940000000001,6.113300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,401.83200000000016,1.3166199999999995,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,304.6700000000001,4.843900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brc1ccc(Br)c(Br)c1,314.80199999999996,3.974100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCN(CCCC)CCCCCCN(CCCC)CCCC,340.6400000000001,6.3512000000000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,342.3910000000001,3.4940000000000024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,326.50200000000007,5.567600000000005,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,426.6820000000003,7.62640000000001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)CC(C)(C)c1ccccc1O,206.329,4.106000000000004,0.0,,0.0,,1.0,1.0,,0.0,0.0,,1.0,
CCCCCCCCCCCCc1ccccc1O,262.43699999999995,5.855600000000006,0.0,0.0,0.0,,1.0,1.0,1.0,,,,1.0,
CCCCCCCC[Si](OCC)(OCC)OCC,276.493,4.395300000000004,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CCCCC(CC)CO[N+](=O)[O-],175.22799999999998,2.4111000000000002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=S)NC(N)=S,135.217,-0.9367999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,252.73000000000002,2.1208799999999997,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],291.72,1.0231999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O,264.32099999999997,2.2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC(=O)[N-]S(=O)(=O)O1,162.146,0.06550000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(C)OCC,118.176,1.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,349.43000000000006,5.268980000000004,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,331.966,3.873400000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(Cl)(Cl)C(=O)[O-],141.96099999999998,-0.06990000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(O)CCCCC,128.215,2.1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[Sn](Cl)(Cl)Cl,240.10500000000002,2.2715000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCS(=O)(=O)[O-],121.13699999999997,-0.2823999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(C)c1ccccc1O,164.248,3.295800000000002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CC(C)CCOCc1ccccc1,178.275,3.2493000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,198.134,1.5170199999999998,0.0,,0.0,,,0.0,,1.0,,0.0,1.0,1.0
O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,395.2720000000002,-0.5957000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,268.356,3.7375000000000025,1.0,,,,1.0,1.0,,,0.0,0.0,1.0,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,376.46800000000013,2.923300000000001,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,436.5200000000002,2.498700000000001,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCC1CCOC1=O,170.25199999999998,2.5199000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,465.63100000000026,2.5648999999999993,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)(C)C1CCC(=O)CC1,168.27999999999994,3.1819000000000015,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P([O-])(O)OP(=O)([O-])O,175.957,-2.0756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCCCCCCOC(C)=O,198.30599999999998,3.4662000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1C#N,117.151,1.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCCCCCCOC(C)=O,186.295,3.3001000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(N)cccc1C(F)(F)F,175.15299999999993,2.59602,,,,,,,,0.0,,0.0,,
O=Cc1cc2ccccc2o1,146.14499999999995,2.2453000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,204.31299999999996,3.8035400000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)N1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,323.78000000000014,2.7764000000000006,,,,,,,,1.0,,0.0,,
CCOC(=O)N1CCC(Nc2ccc(Cl)cc2N)CC1,297.7860000000001,2.955000000000001,,,,,,,,1.0,,,,
CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,281.337,2.2588,,,,,,,,0.0,,0.0,,
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,311.63700000000006,0.25787999999999983,,,,,,,,0.0,,0.0,,
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,312.42,2.2186000000000003,,,,,,,,0.0,,0.0,,
ClCCCN1CCN(c2cccc(Cl)c2)CC1,273.2070000000001,3.0909000000000013,,,,,,,,1.0,,0.0,,
COC(=O)C=C(C)CCC=C(C)C,182.263,2.852100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCC=C(C)C,128.171,1.5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC#N)c1cccc(C)c1,174.24699999999999,2.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1cccc2cccnc12.Oc1cccc2cccnc12,290.322,3.8808000000000016,0.0,0.0,,,0.0,1.0,,1.0,0.0,1.0,,1.0
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,220.22799999999998,0.8279000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(=O)OC(C)(C)C,116.16,1.3479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)NO,76.05499999999999,-0.9561000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)OC,90.078,0.3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1CCCNC1,99.177,1.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CCc1ccc(C)cc1,120.19499999999996,2.5574200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,224.172,0.40920000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCC[N+](=O)[O-],131.175,1.8434,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])CCO,91.066,-0.7446000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CN(CCCl)CCCl,156.056,1.3958,0.0,0.0,,,,0.0,,1.0,1.0,0.0,,1.0
C=C(Cl)Cl,96.944,1.9352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)S(=O)O,108.12199999999999,-0.8984299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1nc(Cl)ccc1Cl,192.00100000000003,2.0866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(N)nc1,108.14400000000002,0.9722199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,238.374,5.072080000000004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
